Open,High,Low,Close,Volume,Dividends,Stock Splits
165.6059836604726,168.95571251516662,164.71467747425172,168.65208435058594,106765600,0.0,0.0
168.77941063247667,171.58063290230876,167.3102305884416,171.48269653320312,76138300,0.0,0.0
172.5013205493631,173.5395387171234,171.22804314076478,171.92344665527344,74805200,0.0,0.0
172.16831849084767,172.9910557649256,168.26029402106818,168.65208435058594,84505800,0.0,0.0
167.81952731493655,170.20939579349408,167.57466398631828,169.5139923095703,80440800,0.0,0.0
167.98604466295757,168.99488045377709,165.92920152184269,166.31118774414062,90956700,0.0,0.0
166.50708841129685,167.56489994287205,162.53050974989438,162.81454467773438,94815000,0.0,0.0
163.54914953452655,166.19367112950465,160.8066766064742,161.12989807128906,91420500,0.0,0.0
161.04175539217772,162.91251531175593,158.96531859071325,159.07305908203125,122848900,0.0,0.0
156.73213888196668,158.9652914615593,151.5214395660685,158.29925537109375,162294600,0.0,0.0
155.71350456711474,159.41583739515477,153.79378418345803,156.4970703125,115798400,0.0,0.0
160.14061983418955,161.01233270214277,154.57733208034693,156.40890502929688,108275300,0.0,0.0
159.1122394434115,160.47367939334515,155.02791959361053,155.9486083984375,121954600,0.0,0.0
162.30523687541563,166.8499002604039,159.4550237648548,166.83030700683594,179935700,0.0,0.0
166.66380312140188,171.4043542462614,166.02714940989443,171.18887329101562,115541600,0.0,0.0
170.43469133018758,171.2476394960686,168.76962343591478,171.02236938476562,86213900,0.0,0.0
171.1595110141142,172.26629832848187,169.76868874093756,172.22711181640625,84914300,0.0,0.0
170.89501118442868,172.61885859356588,168.58350075012603,169.34747314453125,89418100,0.0,0.0
168.3668057872498,170.7401162961765,167.38610440694853,169.0631103515625,82465400,0.22,0.0
169.52402175607514,170.5929825465771,167.65087874308003,168.34718322753906,77251200,0.0,0.0
168.41582891603926,171.9659777736799,168.12161553517308,171.4560089111328,74829200,0.0,0.0
172.65246413479986,173.2408759269309,171.5246486789991,172.87802124023438,71285000,0.0,0.0
170.77933021680633,172.09346641687537,168.23931734555768,168.79830932617188,90865900,0.0,0.0
169.00425774018962,169.73978371917386,164.79704076038374,165.38546752929688,98670700,0.0,0.0
164.13996586391173,166.30732224292808,163.34560023389338,165.62083435058594,86185500,0.0,0.0
167.67051458711066,169.61229911156767,166.96440840288716,169.45538330078125,62527400,0.0,0.0
168.53352854543166,169.99476394129306,166.7682631690513,169.2200164794922,61177400,0.0,0.0
167.72933608370406,168.5923579851135,165.2187432406735,165.62083435058594,69589300,0.0,0.0
166.54270637048876,167.24879755806595,162.98275576839345,164.0713348388672,82772700,0.0,0.0
161.79608567118115,163.47309136847835,159.0206993785114,161.14883422851562,91162800,0.0,0.0
162.34527208329274,162.94350042130728,156.66701864895236,156.98085021972656,90009200,0.0,0.0
149.63540593186767,159.70721245821238,149.06659738297807,159.59933471679688,141147500,0.0,0.0
160.6781069290293,161.9334034703252,157.76542269815738,161.6686248779297,91974200,0.0,0.0
159.91313801466617,162.2275934848512,159.29529145951147,161.93338012695312,95056600,0.0,0.0
161.52149747345592,163.3848388800103,158.84418717486,160.05044555664062,83474400,0.0,0.0
161.2175065361206,164.1301909633288,159.80529409089044,163.3456268310547,79724800,0.0,0.0
165.21874895199736,165.65025991761865,162.35510295615475,163.02197265625,76678400,0.0,0.0
161.31554410601458,162.3550849729684,158.9716688608393,160.02101135253906,83737200,0.0,0.0
160.2073525837716,161.8353202073776,155.9707161123603,156.2257080078125,96418800,0.0,0.0
155.75498387793954,159.73662866525098,152.7932618336368,154.401611328125,131148300,0.0,0.0
158.363665526824,160.25642710163922,156.33362131227005,159.8052978515625,91454900,0.0,0.0
157.10835602606574,157.29469168011647,152.96979505950804,155.46078491210938,105342000,0.0,0.0
155.8628386400447,156.20609005481433,151.51833939243923,151.743896484375,96970100,0.0,0.0
148.527210200246,151.1456808985897,147.20327241217439,147.71322631835938,108732100,0.0,0.0
147.98782853142856,152.56771702935066,147.4778746009712,152.0969696044922,92964300,0.0,0.0
154.01917189606445,156.91223829679822,151.47915863007114,156.51014709472656,102300200,0.0,0.0
155.54904405714797,157.89291972026123,154.58796090972857,157.52024841308594,75615400,0.0,0.0
157.41237930909367,161.30576513800085,156.6768532451588,160.81541442871094,123511700,0.0,0.0
160.35447849802293,163.13968181166422,159.8641278042269,162.1884002685547,95811400,0.0,0.0
162.31584770945418,166.15039293346567,161.72743597716038,165.56198120117188,81532000,0.0,0.0
164.74801286692667,169.30826781804822,164.41456305995604,166.9251708984375,98062700,0.0,0.0
167.75878767591715,170.77934993823305,166.92520042184205,170.71070861816406,90131400,0.0,0.0
170.52434378661113,171.89731959636083,169.4161465488256,171.34812927246094,80546200,0.0,0.0
168.84732298325162,172.33861684390223,168.68060557578377,172.2111358642578,90371900,0.0,0.0
173.28009079226467,175.55530970776783,172.93683939967303,175.50628662109375,100589400,0.0,0.0
175.1042250130881,176.14376602591867,173.289921571538,174.3392791748047,92633200,0.0,0.0
174.4078950100189,174.59423062931046,171.03428054201657,171.240234375,103049300,0.0,0.0
170.67146498333403,171.5050671665747,168.62180263029362,170.94606018066406,78751300,0.0,0.0
171.2010287452735,175.04537594723365,171.07353279095375,174.996337890625,76468400,0.0,0.0
